timestamp,cell_id,power_consumption_w,cell_utilization,sleep_state,renewable_pct,carbon_intensity_gco2_kwh,traffic_demand_mbps
331,CELL_001,617.02,0.771,0,4.86,405.54,121.83
331,CELL_002,559.81,0.7,0,2.32,397.58,110.76
331,CELL_003,271.64,0.34,0,33.25,371.63,17.56
331,CELL_004,636.05,0.795,0,9.79,371.07,157.7
331,CELL_005,306.34,0.383,0,39.85,342.19,52.43
331,CELL_006,542.94,0.679,0,13.97,415.22,73.43
332,CELL_000,137.1,0.171,0,34.47,482.52,29.42
332,CELL_001,376.73,0.471,0,0.69,207.23,49.76
332,CELL_002,746.07,0.933,0,32.28,412.14,61.42
332,CELL_003,299.37,0.374,0,31.38,272.18,66.64
332,CELL_004,686.59,0.858,0,17.66,237.31,85.36
332,CELL_005,95.22,0.119,0,32.96,230.12,6.36
332,CELL_006,626.06,0.783,0,31.85,474.92,102.3
333,CELL_000,325.64,0.407,0,23.07,357.68,74.46
333,CELL_001,363.25,0.454,0,25.64,371.31,64.33
333,CELL_002,581.33,0.727,0,33.35,448.66,55.24
333,CELL_003,124.7,0.156,0,19.6,476.53,12.05
333,CELL_004,477.31,0.597,0,23.53,355.11,98.97
333,CELL_005,479.98,0.6,0,6.34,367.24,103.52
333,CELL_006,249.62,0.312,0,34.83,386.96,26.75
334,CELL_000,437.92,0.547,0,38.22,222.99,56.21
334,CELL_001,608.52,0.761,0,35.09,323.38,89.76
334,CELL_002,466.37,0.583,0,38.05,447.92,72.46
334,CELL_003,229.61,0.287,0,1.17,260.33,30.98
334,CELL_004,448.29,0.56,0,36.82,448.54,106.76
334,CELL_005,304.65,0.381,0,15.2,305.73,63.8
334,CELL_006,286.03,0.358,0,24.01,456.81,34.57
335,CELL_000,426.84,0.534,0,38.21,338.93,35.09
335,CELL_001,259.16,0.324,0,28.13,343.22,60.7
335,CELL_002,234.78,0.293,0,2.01,313.27,54.07
335,CELL_003,443.61,0.555,0,32.31,393.45,40.69
335,CELL_004,410.61,0.513,0,11.4,289.64,51.31
335,CELL_005,82.54,0.103,0,27.55,355.68,9.07
335,CELL_006,426.4,0.533,0,8.23,472.48,41.04
336,CELL_000,725.27,0.907,0,24.14,409.05,113.85
336,CELL_001,255.26,0.319,0,11.08,308.99,23.36
336,CELL_002,459.23,0.574,0,27.11,331.76,57.61
336,CELL_003,275.24,0.344,0,9.61,394.59,48.23
336,CELL_004,434.21,0.543,0,1.73,339.1,95.8
336,CELL_005,415.67,0.52,0,16.66,375.24,64.28
336,CELL_006,752.28,0.94,0,21.18,351.27,164.99
337,CELL_000,166.49,0.208,0,5.42,357.2,38.94
337,CELL_001,382.28,0.478,0,9.38,353.44,49.81
337,CELL_002,562.39,0.703,0,11.34,330.43,89.44
337,CELL_003,475.77,0.595,0,12.04,395.29,84.81
337,CELL_004,512.77,0.641,0,28.67,390.19,32.07
337,CELL_005,429.35,0.537,0,4.7,245.19,91.03
337,CELL_006,338.09,0.423,0,19.89,319.25,28.79
338,CELL_000,197.17,0.246,0,28.64,377.49,29.54
338,CELL_001,720.64,0.901,0,36.32,369.31,139.49
338,CELL_002,580.9,0.726,0,18.71,258.74,113.87
338,CELL_003,259.95,0.325,0,28.58,348.3,30.38
338,CELL_004,556.12,0.695,0,35.78,232.95,113.99
338,CELL_005,544.97,0.681,0,5.83,484.37,104.1
338,CELL_006,718.56,0.898,0,10.69,444.73,67.75
339,CELL_000,637.66,0.797,0,24.28,227.21,63.67
339,CELL_001,286.28,0.358,0,39.84,263.51,49.31
339,CELL_002,718.19,0.898,0,24.42,279.04,82.61
339,CELL_003,255.01,0.319,0,0.61,327.04,34.52
339,CELL_004,464.74,0.581,0,22.38,485.94,47.21
339,CELL_005,702.35,0.878,0,19.47,438.74,76.62
339,CELL_006,252.24,0.315,0,15.02,400.92,33.33
340,CELL_000,253.03,0.316,0,34.63,262.9,54.99
340,CELL_001,152.07,0.19,0,36.16,253.97,18.59
340,CELL_002,576.19,0.72,0,6.23,478.34,55.2
340,CELL_003,155.39,0.194,0,33.23,353.51,11.88
340,CELL_004,483.81,0.605,0,14.2,266.08,96.13
340,CELL_005,302.32,0.378,0,13.02,413.73,43.56
340,CELL_006,392.31,0.49,0,25.76,299.96,49.59
341,CELL_000,700.86,0.876,0,8.21,264.24,119.1
341,CELL_001,192.21,0.24,0,21.45,470.44,26.25
341,CELL_002,185.74,0.232,0,22.66,223.57,15.41
341,CELL_003,263.47,0.329,0,36.02,373.04,41.82
341,CELL_004,146.15,0.183,0,38.76,388.76,13.16
341,CELL_005,516.88,0.646,0,5.39,215.55,92.26
341,CELL_006,288.67,0.361,0,6.23,352.66,43.66
342,CELL_000,428.26,0.535,0,36.75,246.73,81.03
342,CELL_001,50.0,0.132,1,2.58,236.39,26.13
342,CELL_002,593.05,0.741,0,1.36,229.4,48.08
342,CELL_003,430.2,0.538,0,20.48,230.4,47.43
342,CELL_004,352.0,0.44,0,37.52,412.87,61.12
342,CELL_005,177.35,0.222,0,9.18,259.28,25.46
342,CELL_006,598.27,0.748,0,2.58,434.93,63.89
343,CELL_000,464.95,0.581,0,13.32,296.63,63.12
343,CELL_001,195.77,0.245,0,23.92,290.68,40.95
343,CELL_002,376.82,0.471,0,14.45,462.53,27.39
343,CELL_003,132.72,0.166,0,34.53,402.5,31.73
343,CELL_004,595.02,0.744,0,34.35,200.33,111.89
343,CELL_005,310.97,0.389,0,37.43,460.17,57.94
343,CELL_006,268.18,0.335,0,3.9,286.47,23.41
344,CELL_000,741.61,0.927,0,34.68,306.03,129.54
344,CELL_001,548.41,0.686,0,11.44,339.27,128.5
344,CELL_002,295.01,0.369,0,4.31,263.59,41.24
344,CELL_003,592.38,0.74,0,14.45,455.24,132.7
344,CELL_004,617.28,0.772,0,39.54,456.99,134.01
344,CELL_005,586.09,0.733,0,12.32,423.96,90.6
344,CELL_006,681.02,0.851,0,32.78,480.25,158.49
345,CELL_000,249.56,0.312,0,26.97,435.01,48.52
345,CELL_001,212.46,0.266,0,37.12,325.72,27.18
345,CELL_002,694.9,0.869,0,16.36,416.16,122.38
345,CELL_003,98.63,0.123,0,38.25,308.86,12.98
345,CELL_004,685.36,0.857,0,36.35,406.83,119.01
345,CELL_005,494.13,0.618,0,4.4,215.78,74.92
345,CELL_006,547.48,0.684,0,18.41,359.36,104.94
346,CELL_000,143.8,0.18,0,35.66,486.03,23.73
346,CELL_001,708.72,0.886,0,17.55,295.86,163.26
346,CELL_002,424.75,0.531,0,20.71,436.14,40.99
346,CELL_003,588.58,0.736,0,25.99,374.14,120.05
346,CELL_004,85.56,0.107,0,28.53,397.0,8.36
346,CELL_005,514.02,0.643,0,30.25,410.72,60.44
346,CELL_006,329.98,0.412,0,22.74,253.21,50.49
347,CELL_000,50.0,0.13,1,5.13,244.83,11.39
347,CELL_001,740.26,0.925,0,35.57,431.03,173.56
347,CELL_002,229.81,0.287,0,32.32,236.47,27.05
347,CELL_003,727.49,0.909,0,20.04,404.83,67.98
347,CELL_004,597.59,0.747,0,17.1,241.34,73.15
347,CELL_005,612.72,0.766,0,28.18,496.91,123.26
347,CELL_006,618.36,0.773,0,34.23,248.93,67.27
348,CELL_000,497.23,0.622,0,31.85,428.9,62.38
348,CELL_001,333.23,0.417,0,20.29,432.11,21.87
348,CELL_002,213.65,0.267,0,38.62,284.21,26.26
348,CELL_003,505.78,0.632,0,26.28,459.54,67.63
348,CELL_004,729.27,0.912,0,31.31,217.82,53.58
348,CELL_005,468.49,0.586,0,3.48,473.78,112.25
348,CELL_006,697.65,0.872,0,39.96,249.17,78.87
349,CELL_000,445.16,0.556,0,9.99,334.3,96.68
349,CELL_001,450.46,0.563,0,26.32,383.9,30.95
349,CELL_002,624.86,0.781,0,26.13,262.84,68.86
349,CELL_003,725.99,0.907,0,8.78,406.91,161.27
349,CELL_004,569.49,0.712,0,35.79,231.77,121.01
349,CELL_005,297.31,0.372,0,30.29,364.43,73.6
349,CELL_006,217.64,0.272,0,39.45,348.21,19.29
350,CELL_000,241.96,0.302,0,10.51,239.53,53.88
350,CELL_001,720.32,0.9,0,15.95,362.81,72.88
350,CELL_002,444.48,0.556,0,6.29,218.85,45.37
350,CELL_003,364.17,0.455,0,8.38,238.04,23.0
350,CELL_004,296.96,0.371,0,38.05,368.94,47.79
350,CELL_005,652.99,0.816,0,23.87,262.56,76.51
350,CELL_006,628.46,0.786,0,27.24,313.31,47.44
351,CELL_000,471.09,0.589,0,37.17,468.01,92.92
351,CELL_001,101.66,0.127,0,10.96,297.23,10.82
351,CELL_002,151.15,0.189,0,30.81,283.4,29.61
351,CELL_003,708.91,0.886,0,24.96,391.85,170.74
351,CELL_004,179.51,0.224,0,6.75,483.02,36.13
351,CELL_005,307.79,0.385,0,19.47,294.33,65.08
351,CELL_006,244.97,0.306,0,37.1,305.9,25.1
352,CELL_000,654.81,0.819,0,7.9,213.6,141.43
352,CELL_001,417.48,0.522,0,11.86,209.52,78.63
352,CELL_002,127.13,0.159,0,14.47,496.67,12.7
352,CELL_003,300.85,0.376,0,25.94,424.46,21.8
352,CELL_004,492.55,0.616,0,14.28,397.16,50.31
352,CELL_005,615.13,0.769,0,34.19,318.21,94.86
352,CELL_006,278.47,0.348,0,29.62,226.76,43.79
353,CELL_000,323.34,0.404,0,30.56,342.07,32.33
353,CELL_001,532.4,0.665,0,18.27,486.8,37.73
353,CELL_002,255.19,0.319,0,11.39,471.7,44.3
353,CELL_003,657.39,0.822,0,15.6,295.88,65.15
353,CELL_004,186.41,0.233,0,20.46,438.96,40.06
353,CELL_005,354.35,0.443,0,6.31,244.42,56.49
353,CELL_006,616.82,0.771,0,23.79,322.38,109.29
354,CELL_000,640.11,0.8,0,37.29,268.49,134.78
354,CELL_001,402.66,0.503,0,25.04,208.76,59.8
354,CELL_002,299.93,0.375,0,12.56,464.95,32.56
354,CELL_003,297.94,0.372,0,16.43,276.47,72.63
354,CELL_004,520.99,0.651,0,5.76,342.87,130.17
354,CELL_005,517.23,0.647,0,31.08,392.21,83.21
354,CELL_006,549.2,0.686,0,19.21,207.49,52.08
355,CELL_000,245.4,0.307,0,32.9,316.76,39.95
355,CELL_001,84.13,0.105,0,6.24,497.93,9.24
355,CELL_002,719.43,0.899,0,1.96,451.35,85.56
355,CELL_003,729.44,0.912,0,8.08,231.83,140.76
355,CELL_004,322.09,0.403,0,33.23,230.49,72.39
355,CELL_005,557.34,0.697,0,3.15,229.66,88.02
355,CELL_006,483.54,0.604,0,26.86,333.45,33.93
356,CELL_000,757.53,0.947,0,3.74,298.38,109.18
356,CELL_001,620.82,0.776,0,12.33,312.07,95.86
356,CELL_002,257.53,0.322,0,6.39,289.94,49.94
356,CELL_003,677.8,0.847,0,3.43,367.62,113.39
356,CELL_004,226.02,0.283,0,16.76,314.57,50.27
356,CELL_005,375.25,0.469,0,14.34,297.54,69.53
356,CELL_006,458.28,0.573,0,35.35,424.83,94.22
357,CELL_000,683.85,0.855,0,30.85,241.0,149.19
357,CELL_001,293.56,0.367,0,19.78,305.28,22.44
357,CELL_002,665.57,0.832,0,15.75,257.16,136.94
357,CELL_003,281.33,0.352,0,25.2,272.24,35.25
357,CELL_004,463.91,0.58,0,18.48,213.98,53.85
357,CELL_005,393.73,0.492,0,17.31,306.53,64.75
357,CELL_006,139.37,0.174,0,19.56,303.78,31.84
358,CELL_000,538.69,0.673,0,3.64,333.92,87.18
358,CELL_001,598.96,0.749,0,4.41,346.48,113.15
358,CELL_002,436.92,0.546,0,12.23,286.69,103.12
358,CELL_003,373.63,0.467,0,18.04,427.39,55.48
358,CELL_004,587.55,0.734,0,20.06,377.03,67.65
358,CELL_005,179.58,0.224,0,1.5,262.37,15.62
358,CELL_006,237.74,0.297,0,0.66,306.26,39.58
359,CELL_000,488.48,0.611,0,30.99,387.47,57.74
359,CELL_001,440.44,0.551,0,15.64,402.61,59.37
359,CELL_002,589.49,0.737,0,15.94,270.27,58.21
359,CELL_003,245.34,0.307,0,29.46,328.93,42.89
359,CELL_004,737.21,0.922,0,10.03,269.01,76.9
359,CELL_005,260.68,0.326,0,0.91,387.9,37.69
359,CELL_006,189.97,0.237,0,1.48,374.19,17.6
360,CELL_000,602.63,0.753,0,17.91,443.04,91.51
360,CELL_001,446.16,0.558,0,4.23,321.14,103.69
360,CELL_002,352.51,0.441,0,32.1,409.75,67.52
360,CELL_003,171.42,0.214,0,32.25,274.94,40.05
360,CELL_004,350.12,0.438,0,29.26,331.87,39.77
360,CELL_005,452.8,0.566,0,32.41,356.2,47.36
360,CELL_006,517.38,0.647,0,35.87,277.13,66.58
361,CELL_000,523.4,0.654,0,24.51,269.82,123.44
361,CELL_001,730.6,0.913,0,33.33,499.34,81.39
361,CELL_002,172.15,0.215,0,38.18,249.68,39.08
361,CELL_003,152.8,0.191,0,22.41,230.1,19.77
361,CELL_004,306.9,0.384,0,1.45,380.51,66.55
361,CELL_005,216.87,0.271,0,32.92,388.56,18.03
361,CELL_006,536.96,0.671,0,5.3,411.2,106.98
362,CELL_000,252.08,0.315,0,37.53,455.91,25.89
362,CELL_001,402.24,0.503,0,29.05,354.65,100.33
362,CELL_002,513.34,0.642,0,32.27,366.85,67.35
362,CELL_003,116.91,0.146,0,34.47,427.7,10.76
362,CELL_004,652.72,0.816,0,26.4,296.91,105.87
362,CELL_005,519.87,0.65,0,22.0,455.74,88.77
362,CELL_006,431.57,0.539,0,23.83,229.88,94.43
363,CELL_000,147.73,0.185,0,27.6,231.05,18.96
363,CELL_001,267.62,0.335,0,15.66,278.15,19.15
363,CELL_002,660.86,0.826,0,3.49,217.08,97.96
363,CELL_003,633.49,0.792,0,22.64,242.79,154.9
363,CELL_004,201.5,0.252,0,26.94,443.64,34.13
363,CELL_005,336.7,0.421,0,0.17,427.89,76.6
363,CELL_006,367.3,0.459,0,31.95,210.77,83.07
364,CELL_000,252.72,0.316,0,31.75,269.7,23.27
364,CELL_001,749.48,0.937,0,25.06,455.35,62.91
364,CELL_002,749.88,0.937,0,12.58,251.69,97.04
364,CELL_003,362.23,0.453,0,12.66,342.12,49.3
364,CELL_004,200.6,0.251,0,13.09,241.95,30.11
364,CELL_005,759.63,0.95,0,22.96,203.53,189.27
364,CELL_006,659.12,0.824,0,16.04,359.61,138.64
365,CELL_000,512.95,0.641,0,36.58,422.97,59.07
365,CELL_001,265.25,0.332,0,29.4,267.29,65.07
365,CELL_002,645.12,0.806,0,1.1,456.96,78.52
365,CELL_003,584.14,0.73,0,21.66,247.62,46.25
365,CELL_004,639.52,0.799,0,3.52,308.84,103.13
365,CELL_005,386.79,0.483,0,36.71,284.73,84.83
365,CELL_006,91.75,0.115,0,22.16,409.78,10.75
366,CELL_000,303.44,0.379,0,9.49,246.77,33.71
366,CELL_001,514.93,0.644,0,13.37,210.6,52.02
366,CELL_002,483.05,0.604,0,11.7,312.5,108.05
366,CELL_003,406.94,0.509,0,36.74,406.3,76.47
366,CELL_004,168.74,0.211,0,1.96,489.89,14.97
366,CELL_005,254.41,0.318,0,5.37,325.39,60.98
366,CELL_006,50.0,0.11,1,10.03,455.28,19.3
367,CELL_000,143.16,0.179,0,36.19,328.76,10.19
367,CELL_001,355.74,0.445,0,35.33,473.55,81.25
367,CELL_002,742.75,0.928,0,10.83,375.2,60.25
367,CELL_003,157.37,0.197,0,25.11,436.47,11.6
367,CELL_004,264.83,0.331,0,18.0,437.29,30.77
367,CELL_005,184.57,0.231,0,12.83,358.13,23.73
367,CELL_006,686.85,0.859,0,25.46,310.07,147.52
368,CELL_000,723.21,0.904,0,2.64,469.4,79.68
368,CELL_001,728.06,0.91,0,39.59,255.85,116.48
368,CELL_002,709.58,0.887,0,23.5,265.0,62.83
368,CELL_003,397.82,0.497,0,21.83,398.5,32.8
368,CELL_004,261.8,0.327,0,33.74,386.05,35.69
368,CELL_005,433.48,0.542,0,33.78,237.47,56.21
368,CELL_006,593.84,0.742,0,15.04,453.33,90.05
369,CELL_000,472.49,0.591,0,19.42,324.29,78.93
369,CELL_001,109.75,0.137,0,16.72,340.5,10.11
369,CELL_002,594.16,0.743,0,34.21,372.69,61.12
369,CELL_003,734.58,0.918,0,2.29,366.24,70.46
369,CELL_004,85.77,0.107,0,11.44,424.14,7.44
369,CELL_005,158.18,0.198,0,9.54,244.32,26.48
369,CELL_006,609.52,0.762,0,10.3,414.54,116.5
370,CELL_000,422.53,0.528,0,27.95,251.09,34.4
370,CELL_001,479.5,0.599,0,10.34,220.96,77.15
370,CELL_002,348.39,0.435,0,2.72,214.59,65.39
370,CELL_003,372.42,0.466,0,22.06,298.79,25.66
370,CELL_004,630.28,0.788,0,24.32,277.22,134.48
370,CELL_005,537.57,0.672,0,26.33,487.91,79.51
370,CELL_006,343.04,0.429,0,28.69,388.55,30.29
371,CELL_000,284.96,0.356,0,31.12,481.31,54.42
371,CELL_001,561.6,0.702,0,34.38,442.5,135.43
371,CELL_002,433.82,0.542,0,21.25,214.47,39.81
371,CELL_003,135.78,0.17,0,18.88,496.81,25.8
371,CELL_004,329.6,0.412,0,0.65,386.54,32.62
371,CELL_005,284.74,0.356,0,29.39,284.78,56.45
371,CELL_006,685.12,0.856,0,13.67,289.82,90.2
372,CELL_000,372.4,0.465,0,27.92,477.47,79.46
372,CELL_001,547.49,0.684,0,12.28,213.73,100.21
372,CELL_002,429.56,0.537,0,30.04,430.2,89.93
372,CELL_003,291.02,0.364,0,8.93,242.35,39.02
372,CELL_004,134.48,0.168,0,37.12,291.69,22.06
372,CELL_005,489.04,0.611,0,11.8,216.18,93.23
372,CELL_006,707.8,0.885,0,29.52,346.95,97.3
373,CELL_000,465.64,0.582,0,2.11,337.21,111.75
373,CELL_001,459.11,0.574,0,37.08,345.92,60.21
373,CELL_002,480.85,0.601,0,22.12,397.76,112.82
373,CELL_003,544.07,0.68,0,14.62,456.17,104.95
373,CELL_004,516.92,0.646,0,4.8,221.11,78.96
373,CELL_005,82.42,0.103,0,24.26,321.09,6.43
373,CELL_006,542.0,0.677,0,21.02,262.13,79.96
374,CELL_000,655.95,0.82,0,23.67,364.39,152.28
374,CELL_001,125.02,0.156,0,3.79,428.08,12.14
374,CELL_002,520.45,0.651,0,33.68,380.81,112.95
374,CELL_003,699.36,0.874,0,14.53,261.46,150.93
374,CELL_004,379.35,0.474,0,28.99,386.47,29.51
374,CELL_005,226.14,0.283,0,33.91,424.62,55.51
374,CELL_006,517.58,0.647,0,23.76,450.62,77.4
375,CELL_000,742.05,0.928,0,37.67,221.7,181.75
375,CELL_001,331.17,0.414,0,20.57,235.26,66.03
375,CELL_002,130.47,0.163,0,16.76,491.8,17.04
375,CELL_003,455.69,0.57,0,37.64,397.12,34.83
375,CELL_004,653.92,0.817,0,21.77,355.92,57.04
375,CELL_005,632.21,0.79,0,6.71,435.2,93.51
375,CELL_006,665.81,0.832,0,30.21,434.45,124.03
376,CELL_000,273.49,0.342,0,18.63,335.38,59.66
376,CELL_001,532.37,0.665,0,15.88,404.25,87.13
376,CELL_002,324.37,0.405,0,27.7,279.7,27.23
376,CELL_003,117.5,0.147,0,22.78,308.22,17.05
376,CELL_004,693.6,0.867,0,12.9,340.57,55.9
376,CELL_005,622.09,0.778,0,9.65,465.06,141.02
376,CELL_006,401.66,0.502,0,25.16,471.9,97.1
377,CELL_000,623.72,0.78,0,9.63,253.99,112.52
377,CELL_001,638.09,0.798,0,38.67,344.29,94.15
377,CELL_002,721.4,0.902,0,21.07,453.63,60.62
377,CELL_003,485.21,0.607,0,21.55,280.39,116.53
377,CELL_004,358.72,0.448,0,25.84,441.58,85.67
377,CELL_005,570.87,0.714,0,8.37,295.97,66.05
377,CELL_006,722.74,0.903,0,30.79,209.98,151.88
378,CELL_000,210.5,0.263,0,23.24,431.11,13.54
378,CELL_001,160.97,0.201,0,16.57,354.52,24.95
378,CELL_002,752.54,0.941,0,6.94,203.21,126.53
378,CELL_003,592.73,0.741,0,25.87,325.38,121.69
378,CELL_004,464.8,0.581,0,17.9,360.34,98.62
378,CELL_005,339.01,0.424,0,38.71,321.35,43.89
378,CELL_006,171.59,0.214,0,19.38,302.19,31.49
379,CELL_000,636.45,0.796,0,8.34,319.69,64.28
379,CELL_001,243.91,0.305,0,23.29,476.47,32.42
379,CELL_002,408.59,0.511,0,10.74,228.49,71.21
379,CELL_003,50.0,0.137,1,29.26,213.6,9.68
379,CELL_004,92.76,0.116,0,38.45,470.52,13.05
379,CELL_005,312.73,0.391,0,0.45,216.29,72.04
379,CELL_006,728.01,0.91,0,26.31,486.99,117.59
380,CELL_000,135.11,0.169,0,7.96,352.5,12.11
380,CELL_001,50.0,0.146,1,4.93,395.23,23.73
380,CELL_002,375.21,0.469,0,36.13,347.06,59.28
380,CELL_003,544.69,0.681,0,11.58,468.35,136.0
380,CELL_004,635.33,0.794,0,22.35,447.33,124.51
380,CELL_005,87.88,0.11,0,9.4,250.08,11.32
380,CELL_006,385.75,0.482,0,26.58,227.96,61.95
381,CELL_000,381.14,0.476,0,38.42,479.49,33.75
381,CELL_001,442.74,0.553,0,26.61,490.01,81.66
381,CELL_002,128.07,0.16,0,27.3,413.2,10.33
381,CELL_003,460.97,0.576,0,23.64,473.05,30.1
381,CELL_004,708.55,0.886,0,20.83,220.29,48.2
381,CELL_005,319.7,0.4,0,24.27,312.16,77.99
381,CELL_006,650.83,0.814,0,30.77,316.03,138.01
382,CELL_000,335.49,0.419,0,34.13,459.34,39.53
382,CELL_001,521.71,0.652,0,23.42,456.15,105.81
382,CELL_002,137.76,0.172,0,0.19,435.43,10.21
382,CELL_003,300.07,0.375,0,13.54,232.5,68.45
382,CELL_004,575.94,0.72,0,31.79,415.9,80.93
382,CELL_005,556.85,0.696,0,22.67,335.86,124.42
382,CELL_006,384.21,0.48,0,5.55,326.93,62.12
383,CELL_000,173.0,0.216,0,1.55,439.53,23.31
383,CELL_001,244.95,0.306,0,39.8,285.79,34.39
383,CELL_002,226.66,0.283,0,2.25,214.13,50.21
383,CELL_003,213.75,0.267,0,26.37,499.25,35.4
383,CELL_004,285.46,0.357,0,4.17,273.65,69.19
383,CELL_005,361.9,0.452,0,35.42,206.53,48.93
383,CELL_006,355.74,0.445,0,5.5,223.44,24.15
384,CELL_000,631.02,0.789,0,29.65,443.92,65.24
384,CELL_001,138.03,0.173,0,21.97,490.16,21.87
384,CELL_002,529.45,0.662,0,33.49,428.22,86.0
384,CELL_003,389.39,0.487,0,23.65,380.72,59.87
384,CELL_004,131.66,0.165,0,1.37,333.33,32.66
384,CELL_005,642.31,0.803,0,10.7,463.5,124.5
384,CELL_006,725.1,0.906,0,25.06,204.78,175.93
385,CELL_000,614.49,0.768,0,17.03,409.88,66.83
385,CELL_001,284.68,0.356,0,16.8,410.54,27.72
385,CELL_002,580.79,0.726,0,31.88,211.85,115.78
385,CELL_003,509.9,0.637,0,19.96,360.7,115.14
385,CELL_004,403.43,0.504,0,11.82,345.85,28.26
385,CELL_005,737.96,0.922,0,2.45,243.41,136.87
385,CELL_006,659.61,0.825,0,14.81,479.45,121.75
386,CELL_000,375.27,0.469,0,1.53,447.5,50.06
386,CELL_001,276.16,0.345,0,6.65,433.65,46.76
386,CELL_002,467.13,0.584,0,27.86,207.17,53.19
386,CELL_003,318.07,0.398,0,1.38,455.55,70.26
386,CELL_004,166.91,0.209,0,10.21,247.11,15.54
386,CELL_005,701.46,0.877,0,30.59,254.48,139.82
386,CELL_006,271.46,0.339,0,4.47,380.79,26.37
387,CELL_000,464.88,0.581,0,19.42,420.11,115.43
387,CELL_001,229.43,0.287,0,5.96,322.54,22.23
387,CELL_002,311.13,0.389,0,11.29,244.9,20.79
387,CELL_003,530.39,0.663,0,8.04,442.54,116.0
387,CELL_004,257.59,0.322,0,16.28,404.42,19.97
387,CELL_005,676.88,0.846,0,14.97,242.56,80.65
387,CELL_006,264.4,0.33,0,24.83,488.57,21.5
388,CELL_000,580.77,0.726,0,23.03,446.81,55.27
388,CELL_001,463.21,0.579,0,37.1,268.68,56.48
388,CELL_002,489.53,0.612,0,23.09,358.89,88.12
388,CELL_003,193.03,0.241,0,23.36,326.48,35.03
388,CELL_004,359.01,0.449,0,8.48,319.01,43.19
388,CELL_005,168.09,0.21,0,1.88,421.84,18.59
388,CELL_006,743.79,0.93,0,5.79,276.71,124.0
389,CELL_000,442.69,0.553,0,37.82,222.02,93.23
389,CELL_001,736.24,0.92,0,1.13,486.8,124.71
389,CELL_002,286.58,0.358,0,31.62,456.41,29.98
389,CELL_003,738.6,0.923,0,29.63,368.59,49.81
389,CELL_004,750.49,0.938,0,26.24,294.11,181.88
389,CELL_005,131.38,0.164,0,19.17,449.95,22.51
389,CELL_006,220.14,0.275,0,25.36,315.02,23.3
390,CELL_000,358.68,0.448,0,12.91,479.49,77.01
390,CELL_001,730.35,0.913,0,19.73,338.11,145.26
390,CELL_002,491.74,0.615,0,33.09,407.95,68.58
390,CELL_003,740.53,0.926,0,14.42,442.61,168.77
390,CELL_004,530.76,0.663,0,0.88,264.29,115.9
390,CELL_005,592.68,0.741,0,16.95,246.34,79.91
390,CELL_006,336.65,0.421,0,19.15,359.84,53.94
391,CELL_000,293.85,0.367,0,14.39,462.76,30.62
391,CELL_001,103.85,0.13,0,2.11,328.57,8.64
391,CELL_002,437.86,0.547,0,31.18,494.58,68.33
391,CELL_003,541.5,0.677,0,19.37,401.15,38.06
391,CELL_004,505.32,0.632,0,14.99,242.74,54.35
391,CELL_005,620.01,0.775,0,6.53,215.25,50.66
391,CELL_006,92.05,0.115,0,39.83,475.06,17.57
392,CELL_000,740.58,0.926,0,24.06,415.75,140.25
392,CELL_001,239.34,0.299,0,20.69,428.99,44.11
392,CELL_002,85.55,0.107,0,1.85,421.18,18.23
392,CELL_003,370.12,0.463,0,25.4,255.82,38.07
392,CELL_004,254.57,0.318,0,6.61,271.8,50.05
392,CELL_005,142.75,0.178,0,27.58,383.33,26.26
392,CELL_006,404.69,0.506,0,29.2,413.23,81.78
393,CELL_000,546.9,0.684,0,21.43,241.86,134.56
393,CELL_001,545.63,0.682,0,1.29,393.97,78.72
393,CELL_002,665.75,0.832,0,38.2,239.32,60.35
393,CELL_003,350.53,0.438,0,8.43,207.22,61.26
393,CELL_004,466.09,0.583,0,16.66,461.65,65.59
393,CELL_005,50.0,0.128,1,32.47,339.66,7.99
393,CELL_006,301.13,0.376,0,6.46,235.08,52.42
394,CELL_000,753.71,0.942,0,32.79,426.03,78.99
394,CELL_001,316.66,0.396,0,20.2,405.08,24.99
394,CELL_002,187.74,0.235,0,17.39,495.95,31.28
394,CELL_003,661.89,0.827,0,23.42,349.59,143.88
394,CELL_004,480.86,0.601,0,10.05,477.86,66.81
394,CELL_005,104.35,0.13,0,32.62,478.19,17.85
394,CELL_006,389.19,0.486,0,31.47,342.54,46.55
395,CELL_000,353.76,0.442,0,32.9,293.19,35.84
395,CELL_001,372.88,0.466,0,22.64,498.43,45.85
395,CELL_002,375.65,0.47,0,33.02,393.42,67.46
395,CELL_003,635.85,0.795,0,17.21,305.85,131.24
395,CELL_004,210.43,0.263,0,23.93,313.69,36.86
395,CELL_005,478.47,0.598,0,8.49,349.93,37.5
395,CELL_006,568.02,0.71,0,10.92,431.65,91.28
396,CELL_000,171.08,0.214,0,19.6,457.03,32.79
396,CELL_001,657.96,0.822,0,26.79,203.92,80.24
396,CELL_002,520.44,0.651,0,28.41,402.47,107.82
396,CELL_003,113.98,0.142,0,10.91,227.89,14.94
396,CELL_004,374.05,0.468,0,16.78,239.72,35.78
396,CELL_005,379.38,0.474,0,2.4,397.99,84.48
396,CELL_006,707.25,0.884,0,3.97,430.17,64.86
397,CELL_000,363.31,0.454,0,11.11,478.96,64.1
397,CELL_001,685.32,0.857,0,27.42,387.14,121.36
397,CELL_002,558.08,0.698,0,39.27,415.24,51.2
