timestamp,ue_id,cell_id,x_m,y_m,velocity_mps,direction_deg,neighbor_cells,rsrp_dbm,handover_pending
95,UE_0014,CELL_000,191.33,30.72,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.2,0
100,UE_0014,CELL_000,193.08,30.25,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.56,0
105,UE_0014,CELL_000,194.84,29.79,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-85.61,0
110,UE_0014,CELL_000,196.6,29.33,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-89.64,0
115,UE_0014,CELL_000,198.36,28.87,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-113.89,0
120,UE_0014,CELL_000,200.11,28.41,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-72.61,1
125,UE_0014,CELL_000,201.87,27.95,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.0,0
130,UE_0014,CELL_000,203.63,27.49,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.01,1
135,UE_0014,CELL_000,205.38,27.03,18.17,-14.71,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-108.32,1
140,UE_0014,CELL_000,207.14,26.57,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.04,0
145,UE_0014,CELL_000,208.67,28.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.43,0
150,UE_0014,CELL_000,210.2,29.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.21,0
155,UE_0014,CELL_000,211.72,31.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-117.46,0
160,UE_0014,CELL_000,213.25,32.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.3,0
165,UE_0014,CELL_000,214.78,34.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.44,0
170,UE_0014,CELL_000,216.31,35.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-93.54,0
175,UE_0014,CELL_000,217.84,37.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-95.56,0
180,UE_0014,CELL_000,219.36,38.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-84.49,0
185,UE_0014,CELL_000,220.89,40.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.65,0
190,UE_0014,CELL_000,222.42,41.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.98,0
195,UE_0014,CELL_000,223.95,43.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.87,0
200,UE_0014,CELL_000,225.47,44.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.36,0
205,UE_0014,CELL_000,227.0,46.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-76.09,0
210,UE_0014,CELL_000,228.53,47.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-85.83,0
215,UE_0014,CELL_000,230.06,49.06,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-84.88,0
220,UE_0014,CELL_000,231.58,50.56,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-93.62,0
225,UE_0014,CELL_000,233.11,52.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.61,1
230,UE_0014,CELL_000,234.64,53.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.14,0
235,UE_0014,CELL_000,236.17,55.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.6,0
240,UE_0014,CELL_000,237.69,56.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.18,0
245,UE_0014,CELL_000,239.22,58.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.2,0
250,UE_0014,CELL_000,240.75,59.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-102.43,0
255,UE_0014,CELL_000,242.28,61.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-83.05,0
260,UE_0014,CELL_000,243.8,62.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.6,0
265,UE_0014,CELL_000,245.33,64.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.0,0
270,UE_0014,CELL_000,246.86,65.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.82,0
275,UE_0014,CELL_000,248.39,67.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.59,0
280,UE_0014,CELL_000,249.91,68.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.48,0
285,UE_0014,CELL_000,251.44,70.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-113.59,0
290,UE_0014,CELL_000,252.97,71.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.28,0
295,UE_0014,CELL_000,254.5,73.05,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-84.72,0
300,UE_0014,CELL_000,256.03,74.55,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.81,0
305,UE_0014,CELL_000,257.55,76.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-89.33,0
310,UE_0014,CELL_000,259.08,77.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.55,0
315,UE_0014,CELL_000,260.61,79.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-82.35,0
320,UE_0014,CELL_000,262.14,80.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.67,0
325,UE_0014,CELL_000,263.66,82.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-72.7,0
330,UE_0014,CELL_000,265.19,83.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.88,0
335,UE_0014,CELL_000,266.72,85.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.31,0
340,UE_0014,CELL_000,268.25,86.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.49,0
345,UE_0014,CELL_000,269.77,88.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.02,0
350,UE_0014,CELL_000,271.3,89.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-95.31,0
355,UE_0014,CELL_000,272.83,91.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-98.99,0
360,UE_0014,CELL_000,274.36,92.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-85.07,0
365,UE_0014,CELL_000,275.88,94.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-89.39,0
370,UE_0014,CELL_000,277.41,95.54,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-98.52,0
375,UE_0014,CELL_000,278.94,97.04,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.27,0
380,UE_0014,CELL_000,280.47,98.53,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.64,0
385,UE_0014,CELL_000,281.99,100.03,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.68,1
390,UE_0014,CELL_000,283.52,101.53,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-95.43,0
395,UE_0014,CELL_000,285.05,103.03,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.36,0
400,UE_0014,CELL_000,286.58,104.53,21.4,44.47,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.72,0
405,UE_0014,CELL_000,288.1,106.03,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-74.89,0
410,UE_0014,CELL_000,288.45,107.25,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-113.08,0
415,UE_0014,CELL_000,288.79,108.48,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.79,0
420,UE_0014,CELL_000,289.13,109.7,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.43,0
425,UE_0014,CELL_000,289.47,110.92,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.31,0
430,UE_0014,CELL_000,289.81,112.15,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-109.75,0
435,UE_0014,CELL_000,290.15,113.37,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-93.51,0
440,UE_0014,CELL_000,290.49,114.59,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-102.32,0
445,UE_0014,CELL_000,290.83,115.82,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-117.6,0
450,UE_0014,CELL_000,291.17,117.04,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.97,0
455,UE_0014,CELL_000,291.52,118.26,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-114.37,0
460,UE_0014,CELL_000,291.86,119.49,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-102.38,0
465,UE_0014,CELL_000,292.2,120.71,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.75,0
470,UE_0014,CELL_000,292.54,121.93,12.7,74.42,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.2,0
475,UE_0014,CELL_000,292.88,123.16,9.95,145.65,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.26,0
480,UE_0014,CELL_000,292.06,123.72,9.95,145.65,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-106.82,0
485,UE_0014,CELL_000,291.24,124.28,9.95,145.65,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-110.45,0
490,UE_0014,CELL_000,290.42,124.84,9.95,145.65,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-88.3,0
495,UE_0014,CELL_000,289.6,125.4,9.95,145.65,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.73,0
0,UE_0015,CELL_002,620.51,974.85,26.21,-148.12,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-101.1,0
5,UE_0015,CELL_002,618.28,973.47,30.74,-112.61,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-94.84,0
10,UE_0015,CELL_002,617.1,970.63,30.74,-112.61,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-80.85,1
15,UE_0015,CELL_002,615.92,967.79,30.74,-112.61,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.42,0
20,UE_0015,CELL_002,614.73,964.96,30.74,-112.61,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-97.17,0
25,UE_0015,CELL_005,613.55,962.12,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.91,0
30,UE_0015,CELL_005,612.37,959.28,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-101.52,0
35,UE_0015,CELL_005,611.19,956.44,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.37,0
40,UE_0015,CELL_005,610.01,953.61,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.62,0
45,UE_0015,CELL_005,608.83,950.77,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.92,0
50,UE_0015,CELL_005,607.64,947.93,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.73,0
55,UE_0015,CELL_005,606.46,945.09,30.74,-112.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-81.78,0
60,UE_0015,CELL_005,605.28,942.26,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.49,0
65,UE_0015,CELL_005,606.75,944.59,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.47,0
70,UE_0015,CELL_005,608.21,946.92,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-109.32,0
75,UE_0015,CELL_005,609.68,949.25,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.34,0
80,UE_0015,CELL_005,611.15,951.58,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.77,0
85,UE_0015,CELL_005,612.61,953.91,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.06,0
90,UE_0015,CELL_005,614.08,956.24,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.99,0
95,UE_0015,CELL_005,615.55,958.57,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.85,0
100,UE_0015,CELL_005,617.01,960.91,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.47,0
105,UE_0015,CELL_005,618.48,963.24,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.37,1
110,UE_0015,CELL_005,619.94,965.57,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-82.84,0
115,UE_0015,CELL_005,621.41,967.9,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-107.37,0
120,UE_0015,CELL_005,622.88,970.23,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.11,0
125,UE_0015,CELL_005,624.34,972.56,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-85.3,0
130,UE_0015,CELL_005,625.81,974.89,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-106.16,0
135,UE_0015,CELL_005,627.28,977.22,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-98.29,0
140,UE_0015,CELL_005,628.74,979.55,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-87.19,0
145,UE_0015,CELL_005,630.21,981.89,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-78.48,1
150,UE_0015,CELL_005,631.68,984.22,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.5,0
155,UE_0015,CELL_005,633.14,986.55,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-110.33,0
160,UE_0015,CELL_005,634.61,988.88,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-111.82,0
165,UE_0015,CELL_005,636.08,991.21,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-111.49,0
170,UE_0015,CELL_005,637.54,993.54,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-82.98,0
175,UE_0015,CELL_005,639.01,995.87,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-109.98,0
180,UE_0015,CELL_005,640.48,998.2,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.18,0
185,UE_0015,CELL_005,641.94,1000.54,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.86,0
190,UE_0015,CELL_005,643.41,1002.87,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.79,0
195,UE_0015,CELL_005,644.87,1005.2,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.82,0
200,UE_0015,CELL_005,646.34,1007.53,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.44,0
205,UE_0015,CELL_005,647.81,1009.86,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-107.02,0
210,UE_0015,CELL_005,649.27,1012.19,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-102.24,0
215,UE_0015,CELL_005,650.74,1014.52,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-74.81,0
220,UE_0015,CELL_005,652.21,1016.85,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.63,1
225,UE_0015,CELL_005,653.67,1019.18,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.38,0
230,UE_0015,CELL_005,655.14,1021.52,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-87.91,0
235,UE_0015,CELL_005,656.61,1023.85,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.8,0
240,UE_0015,CELL_005,658.07,1026.18,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.49,0
245,UE_0015,CELL_005,659.54,1028.51,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.82,0
250,UE_0015,CELL_005,661.01,1030.84,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-100.54,0
255,UE_0015,CELL_005,662.47,1033.17,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.46,0
260,UE_0015,CELL_005,663.94,1035.5,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-119.3,1
265,UE_0015,CELL_005,665.4,1037.83,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-83.39,0
270,UE_0015,CELL_005,666.87,1040.17,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-98.43,0
275,UE_0015,CELL_005,668.34,1042.5,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.94,0
280,UE_0015,CELL_005,669.8,1044.83,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-67.74,0
285,UE_0015,CELL_005,671.27,1047.16,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.72,0
290,UE_0015,CELL_005,672.74,1049.49,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-92.64,0
295,UE_0015,CELL_005,674.2,1051.82,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.36,0
300,UE_0015,CELL_005,675.67,1054.15,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-84.78,0
305,UE_0015,CELL_005,677.14,1056.48,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-102.29,0
310,UE_0015,CELL_005,678.6,1058.81,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.5,0
315,UE_0015,CELL_005,680.07,1061.15,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.0,0
320,UE_0015,CELL_005,681.54,1063.48,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-100.59,0
325,UE_0015,CELL_005,683.0,1065.81,27.54,57.83,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-66.68,0
330,UE_0015,CELL_005,684.47,1068.14,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-86.65,0
335,UE_0015,CELL_005,686.44,1071.01,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.57,0
340,UE_0015,CELL_005,688.4,1073.89,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-117.98,1
345,UE_0015,CELL_005,690.37,1076.76,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-73.83,0
350,UE_0015,CELL_005,692.33,1079.63,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.49,0
355,UE_0015,CELL_005,694.3,1082.51,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.48,0
360,UE_0015,CELL_005,696.27,1085.38,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.71,0
365,UE_0015,CELL_005,698.23,1088.25,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.41,0
370,UE_0015,CELL_005,700.2,1091.13,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.35,0
375,UE_0015,CELL_005,702.17,1094.0,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-100.84,0
380,UE_0015,CELL_005,704.13,1096.87,34.82,55.61,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.71,0
385,UE_0015,CELL_000,706.1,1099.75,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-117.07,0
390,UE_0015,CELL_000,708.07,1102.62,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-93.64,0
395,UE_0015,CELL_000,710.03,1105.5,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-95.12,0
400,UE_0015,CELL_000,712.0,1108.37,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.15,0
405,UE_0015,CELL_000,713.97,1111.24,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.17,0
410,UE_0015,CELL_000,715.93,1114.12,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.14,0
415,UE_0015,CELL_000,717.9,1116.99,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.09,0
420,UE_0015,CELL_000,719.87,1119.86,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.32,0
425,UE_0015,CELL_000,721.83,1122.74,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.03,0
430,UE_0015,CELL_000,723.8,1125.61,34.82,55.61,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.95,0
435,UE_0015,CELL_000,725.77,1128.48,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-107.79,0
440,UE_0015,CELL_000,723.1,1129.85,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.17,0
445,UE_0015,CELL_000,720.44,1131.22,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-104.87,0
450,UE_0015,CELL_000,717.77,1132.59,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.44,1
455,UE_0015,CELL_000,715.11,1133.95,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.36,0
460,UE_0015,CELL_000,712.45,1135.32,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-88.81,0
465,UE_0015,CELL_000,709.78,1136.69,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-72.0,0
470,UE_0015,CELL_000,707.12,1138.06,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.12,0
475,UE_0015,CELL_000,704.46,1139.43,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-106.35,0
480,UE_0015,CELL_000,701.79,1140.79,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-89.55,0
485,UE_0015,CELL_000,699.13,1142.16,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-98.73,0
490,UE_0015,CELL_000,696.46,1143.53,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.14,0
495,UE_0015,CELL_000,693.8,1144.9,29.95,152.82,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-104.57,0
0,UE_0016,CELL_003,722.38,191.88,19.28,176.39,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-86.35,0
5,UE_0016,CELL_003,720.46,192.0,19.28,176.39,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.28,0
10,UE_0016,CELL_003,718.53,192.12,19.28,176.39,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-104.75,0
15,UE_0016,CELL_003,716.61,192.24,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-104.14,0
20,UE_0016,CELL_003,714.53,192.25,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-92.87,0
25,UE_0016,CELL_003,712.46,192.26,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-84.8,0
30,UE_0016,CELL_003,710.38,192.26,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-96.71,0
35,UE_0016,CELL_003,708.3,192.27,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.71,0
40,UE_0016,CELL_003,706.22,192.28,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-106.19,0
45,UE_0016,CELL_003,704.15,192.28,20.77,179.81,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-116.85,0
50,UE_0016,CELL_000,702.07,192.29,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.9,1
55,UE_0016,CELL_000,699.99,192.3,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-110.91,0
60,UE_0016,CELL_000,697.91,192.3,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.69,0
65,UE_0016,CELL_000,695.84,192.31,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.29,0
70,UE_0016,CELL_000,693.76,192.32,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-105.58,0
75,UE_0016,CELL_000,691.68,192.32,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.55,0
80,UE_0016,CELL_000,689.61,192.33,20.77,179.81,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.15,0
85,UE_0016,CELL_006,687.53,192.34,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.32,0
90,UE_0016,CELL_006,685.45,192.34,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-109.67,0
95,UE_0016,CELL_006,683.37,192.35,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.07,0
100,UE_0016,CELL_006,681.3,192.36,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.47,0
105,UE_0016,CELL_006,679.22,192.36,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-76.35,0
110,UE_0016,CELL_006,677.14,192.37,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.25,0
115,UE_0016,CELL_006,675.06,192.38,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-85.07,0
120,UE_0016,CELL_006,672.99,192.38,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.37,0
125,UE_0016,CELL_006,670.91,192.39,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-87.22,0
130,UE_0016,CELL_006,668.83,192.4,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.87,0
135,UE_0016,CELL_006,666.75,192.4,20.77,179.81,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-110.19,0
