event_id,timestamp,source_ip,target_cell,threat_type,is_attack,packet_rate_pps,auth_failures,spectrum_anomaly_score,flow_entropy,bytes_transferred
SEC_001492,52,10.119.106.100,CELL_000,normal,0,5.72,0,0.044,0.723,555521
SEC_001493,450,10.40.155.142,CELL_000,normal,0,41.5,0,0.106,0.634,39513
SEC_001494,32,10.92.101.10,CELL_002,spoofing,1,96.15,4,0.764,0.11,999464
SEC_001495,346,10.245.90.66,CELL_004,normal,0,104.33,0,0.034,0.792,482889
SEC_001496,458,10.109.70.179,CELL_004,normal,0,78.19,0,0.051,0.522,677030
SEC_001497,376,10.17.18.169,CELL_004,normal,0,40.39,0,0.23,0.573,335826
SEC_001498,320,10.40.215.41,CELL_001,normal,0,255.18,0,0.196,0.668,729683
SEC_001499,349,10.74.219.71,CELL_006,normal,0,104.72,0,0.141,0.69,701697
SEC_001500,485,10.247.192.196,CELL_001,rogue_gnb,1,1578.48,2,0.823,0.133,564954
SEC_001501,344,10.216.218.157,CELL_001,normal,0,113.33,0,0.002,0.794,18035
SEC_001502,75,10.203.239.161,CELL_001,rogue_gnb,1,696.31,2,0.848,0.184,98000
SEC_001503,172,10.142.177.206,CELL_000,normal,0,54.28,0,0.161,0.633,206899
SEC_001504,38,10.21.46.119,CELL_000,spoofing,1,2009.47,4,0.88,0.474,676929
SEC_001505,45,10.199.56.195,CELL_003,normal,0,139.3,0,0.062,0.905,281101
SEC_001506,244,10.187.46.92,CELL_006,normal,0,316.27,0,0.2,0.713,699861
SEC_001507,286,10.171.175.73,CELL_004,normal,0,34.04,0,0.223,0.585,731871
SEC_001508,407,10.243.62.29,CELL_000,normal,0,35.39,0,0.199,0.732,726054
SEC_001509,440,10.107.186.139,CELL_000,normal,0,174.36,0,0.283,0.707,659649
SEC_001510,288,10.209.207.90,CELL_005,normal,0,99.86,0,0.066,0.993,674101
SEC_001511,1,10.210.224.8,CELL_002,normal,0,194.39,0,0.256,0.781,560727
SEC_001512,116,10.118.91.161,CELL_006,normal,0,57.28,0,0.035,0.881,338504
SEC_001513,417,10.242.87.247,CELL_005,spoofing,1,565.97,2,0.796,0.386,256299
SEC_001514,496,10.203.17.92,CELL_001,normal,0,40.63,0,0.004,0.972,364437
SEC_001515,19,10.47.227.16,CELL_002,normal,0,354.74,0,0.248,0.781,452679
SEC_001516,28,10.167.25.213,CELL_001,normal,0,24.36,0,0.09,0.688,953060
SEC_001517,33,10.138.157.5,CELL_003,normal,0,43.74,0,0.182,0.596,823299
SEC_001518,146,10.52.37.2,CELL_006,normal,0,37.85,0,0.038,0.836,991049
SEC_001519,277,10.185.204.175,CELL_006,normal,0,70.96,0,0.168,0.695,921412
SEC_001520,446,10.162.42.41,CELL_006,normal,0,202.41,1,0.014,0.883,190721
SEC_001521,260,10.177.192.219,CELL_003,normal,0,37.82,0,0.072,0.786,852245
SEC_001522,365,10.127.106.225,CELL_004,normal,0,121.62,0,0.12,0.848,920267
SEC_001523,86,10.95.66.134,CELL_003,spoofing,1,81.09,6,0.92,0.406,956841
SEC_001524,67,10.203.32.128,CELL_006,normal,0,22.23,1,0.204,0.674,302039
SEC_001525,269,10.42.147.63,CELL_000,normal,0,48.09,0,0.057,0.552,972813
SEC_001526,11,10.129.125.6,CELL_004,normal,0,32.0,0,0.24,0.524,508805
SEC_001527,359,10.225.101.190,CELL_005,jamming,1,389.81,6,0.93,0.468,878837
SEC_001528,343,10.38.196.29,CELL_003,normal,0,4.23,0,0.076,0.944,304880
SEC_001529,148,10.174.132.150,CELL_001,normal,0,3.94,0,0.174,0.862,767489
SEC_001530,252,10.200.146.130,CELL_005,normal,0,118.81,0,0.293,0.832,860194
SEC_001531,108,10.216.197.23,CELL_002,normal,0,47.73,0,0.276,0.841,966719
SEC_001532,387,10.168.158.2,CELL_004,normal,0,15.29,0,0.053,0.585,511170
SEC_001533,482,10.103.43.127,CELL_001,normal,0,65.99,0,0.124,0.993,227891
SEC_001534,369,10.207.20.161,CELL_004,normal,0,39.66,0,0.11,0.689,834101
SEC_001535,236,10.218.162.180,CELL_005,normal,0,146.66,0,0.114,0.889,449801
SEC_001536,354,10.39.45.52,CELL_001,normal,0,110.63,0,0.061,0.534,708795
SEC_001537,35,10.67.163.112,CELL_005,normal,0,51.74,0,0.288,0.923,923077
SEC_001538,322,10.16.41.121,CELL_002,normal,0,18.5,1,0.021,0.55,592891
SEC_001539,113,10.187.129.19,CELL_006,normal,0,26.25,0,0.188,0.552,278927
SEC_001540,406,10.47.150.17,CELL_000,normal,0,0.46,0,0.271,0.778,59186
SEC_001541,437,10.46.146.130,CELL_000,normal,0,21.4,1,0.021,0.97,365867
SEC_001542,143,10.177.180.96,CELL_003,normal,0,93.65,0,0.096,0.6,302123
SEC_001543,170,10.178.117.190,CELL_001,normal,0,21.14,0,0.14,0.774,939704
SEC_001544,409,10.55.200.231,CELL_000,normal,0,17.56,0,0.124,0.979,966826
SEC_001545,19,10.89.36.192,CELL_002,jamming,1,1102.73,3,0.81,0.418,866542
SEC_001546,34,10.52.203.37,CELL_001,normal,0,217.76,0,0.171,0.685,181362
SEC_001547,477,10.209.72.180,CELL_006,normal,0,135.54,0,0.189,0.881,668279
SEC_001548,387,10.225.181.248,CELL_000,normal,0,338.25,0,0.104,0.881,451971
SEC_001549,81,10.117.108.119,CELL_000,normal,0,133.54,0,0.174,0.915,750912
SEC_001550,139,10.225.210.114,CELL_006,normal,0,123.19,0,0.17,0.847,209230
SEC_001551,94,10.9.88.222,CELL_000,normal,0,166.01,1,0.181,0.644,401564
SEC_001552,448,10.30.122.223,CELL_006,normal,0,45.12,0,0.092,0.969,651489
SEC_001553,203,10.32.253.81,CELL_005,ddos,1,97.84,2,0.797,0.195,709950
SEC_001554,346,10.165.129.90,CELL_004,normal,0,166.5,1,0.114,0.58,232604
SEC_001555,247,10.2.190.159,CELL_006,normal,0,203.19,0,0.242,0.588,847885
SEC_001556,340,10.95.215.178,CELL_004,normal,0,221.22,0,0.129,0.524,514394
SEC_001557,443,10.50.82.90,CELL_001,normal,0,7.19,0,0.287,0.854,614494
SEC_001558,101,10.54.50.49,CELL_005,normal,0,2.51,0,0.106,0.927,575148
SEC_001559,113,10.192.113.23,CELL_001,normal,0,140.79,0,0.235,0.993,300617
SEC_001560,45,10.55.49.232,CELL_000,normal,0,257.06,0,0.004,0.895,177516
SEC_001561,290,10.136.33.23,CELL_006,normal,0,19.45,1,0.237,0.719,147672
SEC_001562,422,10.159.26.223,CELL_005,rogue_gnb,1,434.93,3,0.852,0.423,286166
SEC_001563,243,10.233.100.103,CELL_002,normal,0,25.48,0,0.131,0.718,165052
SEC_001564,25,10.127.69.226,CELL_000,normal,0,189.22,0,0.247,0.579,804162
SEC_001565,121,10.116.203.136,CELL_001,normal,0,13.49,0,0.118,0.755,272150
SEC_001566,84,10.155.229.53,CELL_005,normal,0,5.5,0,0.26,0.794,567008
SEC_001567,1,10.66.0.68,CELL_005,normal,0,178.56,0,0.261,0.731,194115
SEC_001568,146,10.158.142.179,CELL_004,normal,0,17.95,0,0.291,0.648,574934
SEC_001569,154,10.197.228.30,CELL_005,ddos,1,2143.71,2,0.861,0.144,557094
SEC_001570,331,10.128.78.63,CELL_005,normal,0,79.06,0,0.163,0.911,456525
SEC_001571,75,10.153.61.158,CELL_003,normal,0,25.83,0,0.289,0.952,189399
SEC_001572,234,10.213.159.93,CELL_005,normal,0,288.97,0,0.282,0.671,922061
SEC_001573,146,10.15.197.119,CELL_001,normal,0,95.45,0,0.087,0.981,397041
SEC_001574,224,10.2.132.130,CELL_003,normal,0,121.93,0,0.128,0.539,580294
SEC_001575,436,10.196.112.172,CELL_000,jamming,1,1240.73,1,0.8,0.144,740490
SEC_001576,184,10.156.162.98,CELL_001,normal,0,51.59,1,0.024,0.602,640673
SEC_001577,232,10.226.208.195,CELL_000,normal,0,162.95,0,0.059,0.69,319249
SEC_001578,75,10.101.43.125,CELL_006,normal,0,25.7,0,0.215,0.994,643468
SEC_001579,496,10.254.32.167,CELL_006,normal,0,22.71,0,0.157,0.77,431521
SEC_001580,125,10.16.16.172,CELL_002,normal,0,129.65,0,0.178,0.985,206272
SEC_001581,490,10.234.233.136,CELL_002,normal,0,60.88,0,0.169,0.648,580957
SEC_001582,36,10.94.182.82,CELL_005,rogue_gnb,1,2686.33,4,0.961,0.113,140135
SEC_001583,147,10.157.226.13,CELL_005,normal,0,38.38,0,0.089,0.799,880750
SEC_001584,120,10.211.1.180,CELL_000,jamming,1,666.35,3,0.965,0.127,428062
SEC_001585,6,10.161.169.67,CELL_006,normal,0,80.5,0,0.261,0.52,584589
SEC_001586,12,10.15.232.147,CELL_003,normal,0,45.95,1,0.288,0.779,459983
SEC_001587,114,10.33.17.180,CELL_005,normal,0,213.24,0,0.12,0.653,282098
SEC_001588,348,10.187.58.119,CELL_002,normal,0,0.1,0,0.272,0.911,117410
SEC_001589,428,10.4.160.168,CELL_004,normal,0,101.18,0,0.293,0.733,765673
SEC_001590,37,10.179.8.243,CELL_004,normal,0,31.78,0,0.111,0.67,705485
SEC_001591,77,10.148.128.210,CELL_004,normal,0,257.37,0,0.284,0.546,609493
SEC_001592,364,10.105.88.154,CELL_000,normal,0,92.93,0,0.174,0.657,363237
SEC_001593,139,10.181.223.238,CELL_003,normal,0,173.92,0,0.116,0.566,420017
SEC_001594,343,10.107.167.138,CELL_006,spoofing,1,3.75,2,0.985,0.464,133317
SEC_001595,411,10.167.141.187,CELL_004,normal,0,165.1,0,0.018,0.595,202668
SEC_001596,340,10.99.26.28,CELL_003,normal,0,102.77,0,0.048,0.735,685610
SEC_001597,159,10.98.69.131,CELL_001,normal,0,25.06,0,0.049,0.673,229805
SEC_001598,1,10.53.122.84,CELL_002,normal,0,39.31,1,0.156,0.923,492601
SEC_001599,132,10.119.112.48,CELL_005,normal,0,157.05,0,0.107,0.821,86597
SEC_001600,434,10.125.109.216,CELL_001,normal,0,91.75,0,0.046,0.688,908309
SEC_001601,343,10.141.55.160,CELL_002,ddos,1,369.63,5,0.749,0.055,448167
SEC_001602,160,10.101.105.125,CELL_005,normal,0,135.62,0,0.229,0.808,517382
SEC_001603,363,10.89.15.185,CELL_006,normal,0,249.29,0,0.029,0.967,668391
SEC_001604,39,10.139.100.240,CELL_004,normal,0,57.53,0,0.289,0.558,325908
SEC_001605,25,10.246.131.172,CELL_003,normal,0,21.75,0,0.014,0.537,445663
SEC_001606,24,10.126.21.26,CELL_001,normal,0,21.46,0,0.067,0.735,850156
SEC_001607,46,10.46.168.96,CELL_001,normal,0,15.23,0,0.128,0.996,575447
SEC_001608,80,10.7.101.67,CELL_003,normal,0,9.31,0,0.255,0.995,218917
SEC_001609,288,10.243.23.183,CELL_002,normal,0,61.3,0,0.297,0.701,104700
SEC_001610,132,10.94.145.142,CELL_001,normal,0,96.31,1,0.121,0.712,916449
SEC_001611,416,10.30.227.142,CELL_005,normal,0,65.25,0,0.139,0.922,942386
SEC_001612,484,10.89.221.96,CELL_004,spoofing,1,564.18,3,0.709,0.07,817690
SEC_001613,380,10.196.212.121,CELL_002,normal,0,71.83,0,0.1,0.879,404055
SEC_001614,328,10.193.161.171,CELL_005,normal,0,83.82,0,0.261,0.668,745903
SEC_001615,473,10.14.60.164,CELL_003,jamming,1,599.29,1,0.881,0.215,446828
SEC_001616,428,10.115.71.53,CELL_006,normal,0,181.09,0,0.044,0.713,364517
SEC_001617,57,10.160.218.191,CELL_001,normal,0,143.85,0,0.011,0.677,496861
SEC_001618,356,10.193.154.203,CELL_000,normal,0,55.24,0,0.197,0.939,306445
SEC_001619,25,10.37.93.179,CELL_001,normal,0,157.99,0,0.057,0.796,585966
SEC_001620,455,10.102.217.164,CELL_000,normal,0,27.2,0,0.078,0.821,528998
SEC_001621,408,10.158.113.159,CELL_000,normal,0,91.54,0,0.075,0.566,303907
SEC_001622,318,10.221.202.106,CELL_000,jamming,1,852.63,0,0.884,0.396,384225
SEC_001623,106,10.250.189.125,CELL_002,rogue_gnb,1,502.34,3,0.844,0.455,963203
SEC_001624,403,10.210.51.87,CELL_002,jamming,1,738.73,2,0.957,0.003,12440
SEC_001625,47,10.152.148.211,CELL_003,normal,0,255.93,0,0.184,0.976,65188
SEC_001626,2,10.201.57.126,CELL_001,spoofing,1,136.17,2,0.96,0.204,134953
SEC_001627,282,10.229.103.16,CELL_006,normal,0,76.98,0,0.107,0.768,86221
SEC_001628,312,10.210.167.125,CELL_001,normal,0,63.73,0,0.158,0.946,267340
SEC_001629,41,10.81.216.67,CELL_003,normal,0,195.81,0,0.192,0.744,309803
SEC_001630,126,10.214.171.97,CELL_002,normal,0,328.29,0,0.113,0.782,381904
SEC_001631,223,10.247.50.212,CELL_005,normal,0,50.48,0,0.241,0.857,899351
SEC_001632,114,10.226.27.242,CELL_004,normal,0,6.34,0,0.079,0.613,729663
SEC_001633,469,10.85.85.136,CELL_005,normal,0,284.93,0,0.098,0.887,678245
SEC_001634,143,10.162.23.94,CELL_006,normal,0,66.23,0,0.16,0.516,306311
SEC_001635,236,10.71.165.97,CELL_002,normal,0,82.53,0,0.3,0.858,588403
SEC_001636,373,10.23.31.136,CELL_003,normal,0,6.14,0,0.193,0.546,495921
SEC_001637,167,10.69.79.245,CELL_000,normal,0,221.79,0,0.003,0.557,724695
SEC_001638,403,10.2.152.3,CELL_002,normal,0,64.08,0,0.109,0.729,61702
SEC_001639,479,10.125.236.235,CELL_001,normal,0,124.11,0,0.053,0.7,934285
SEC_001640,499,10.164.91.196,CELL_005,normal,0,134.62,0,0.105,0.865,19210
SEC_001641,457,10.96.82.116,CELL_006,normal,0,43.79,0,0.188,0.558,617884
SEC_001642,76,10.90.120.160,CELL_004,jamming,1,1010.15,3,0.764,0.204,446238
SEC_001643,230,10.0.43.142,CELL_000,normal,0,109.89,0,0.292,0.686,730863
SEC_001644,290,10.24.222.183,CELL_002,normal,0,81.15,0,0.126,0.548,146177
SEC_001645,169,10.43.43.92,CELL_000,normal,0,55.63,0,0.011,0.639,992447
SEC_001646,139,10.38.55.221,CELL_006,normal,0,16.83,0,0.266,0.691,712475
SEC_001647,109,10.181.244.175,CELL_002,normal,0,26.79,0,0.127,0.509,702275
SEC_001648,263,10.237.7.25,CELL_000,normal,0,289.67,0,0.091,0.911,916596
SEC_001649,428,10.139.165.239,CELL_004,normal,0,271.89,0,0.221,0.955,427648
SEC_001650,386,10.143.55.97,CELL_005,normal,0,46.26,1,0.126,0.907,172501
SEC_001651,342,10.149.217.37,CELL_003,normal,0,52.21,0,0.164,0.896,196293
SEC_001652,255,10.216.26.228,CELL_003,normal,0,16.26,0,0.109,0.696,591973
SEC_001653,76,10.90.12.165,CELL_000,normal,0,148.7,0,0.211,0.636,332442
SEC_001654,460,10.196.213.230,CELL_004,normal,0,28.68,0,0.176,0.86,363788
SEC_001655,150,10.32.119.250,CELL_006,rogue_gnb,1,1988.61,6,0.848,0.355,588781
SEC_001656,59,10.27.97.229,CELL_006,normal,0,3.07,0,0.23,0.96,360970
SEC_001657,62,10.215.216.185,CELL_001,normal,0,72.51,1,0.12,0.748,405557
SEC_001658,146,10.39.171.29,CELL_002,normal,0,242.96,0,0.268,0.713,42455
SEC_001659,287,10.116.40.243,CELL_002,normal,0,154.4,0,0.226,0.816,819206
SEC_001660,420,10.86.150.64,CELL_005,normal,0,26.36,0,0.19,0.753,53720
SEC_001661,263,10.64.109.45,CELL_002,normal,0,168.76,0,0.112,0.877,920283
SEC_001662,227,10.94.19.114,CELL_004,normal,0,26.82,0,0.283,0.923,594933
SEC_001663,330,10.159.206.245,CELL_005,rogue_gnb,1,803.76,2,0.735,0.365,171985
SEC_001664,482,10.190.117.65,CELL_002,normal,0,174.67,0,0.268,0.979,927810
SEC_001665,234,10.19.24.36,CELL_004,normal,0,42.83,0,0.195,0.614,984175
SEC_001666,472,10.72.77.30,CELL_005,normal,0,51.22,0,0.116,0.683,663773
SEC_001667,85,10.15.101.207,CELL_003,normal,0,139.37,0,0.176,0.767,580429
SEC_001668,366,10.15.11.81,CELL_003,normal,0,85.1,0,0.081,0.809,327099
SEC_001669,199,10.3.52.153,CELL_005,normal,0,50.93,0,0.078,0.81,380766
SEC_001670,25,10.192.202.160,CELL_003,normal,0,25.25,0,0.263,0.68,7924
SEC_001671,272,10.221.230.172,CELL_002,normal,0,63.0,0,0.149,0.856,285144
SEC_001672,63,10.27.222.209,CELL_001,normal,0,56.29,0,0.102,0.892,374604
SEC_001673,205,10.195.43.187,CELL_006,normal,0,347.59,0,0.131,0.743,104405
SEC_001674,304,10.248.33.24,CELL_003,normal,0,185.25,0,0.056,0.888,363517
SEC_001675,138,10.141.49.41,CELL_006,rogue_gnb,1,2588.97,5,0.793,0.414,231620
SEC_001676,137,10.189.215.20,CELL_001,normal,0,35.77,0,0.072,0.604,415606
SEC_001677,424,10.222.85.15,CELL_000,normal,0,6.17,0,0.105,0.635,147999
SEC_001678,82,10.87.215.57,CELL_004,rogue_gnb,1,1076.9,2,0.808,0.051,616260
SEC_001679,128,10.97.82.208,CELL_000,normal,0,116.77,0,0.123,0.722,23550
SEC_001680,423,10.249.140.12,CELL_004,normal,0,97.11,0,0.263,0.607,302927
SEC_001681,119,10.96.130.216,CELL_004,normal,0,25.52,0,0.299,0.949,43665
SEC_001682,112,10.30.171.20,CELL_003,normal,0,39.93,0,0.064,0.541,601455
SEC_001683,28,10.145.6.162,CELL_003,normal,0,107.65,0,0.004,0.807,938458
SEC_001684,396,10.60.176.110,CELL_005,normal,0,106.15,0,0.081,0.966,472503
SEC_001685,197,10.105.105.113,CELL_005,normal,0,23.15,0,0.248,0.609,13638
SEC_001686,197,10.235.234.239,CELL_006,normal,0,314.89,0,0.149,0.604,394933
SEC_001687,183,10.62.23.119,CELL_005,ddos,1,343.25,2,0.789,0.249,876270
SEC_001688,190,10.115.182.164,CELL_000,normal,0,125.37,0,0.007,0.716,353431
SEC_001689,363,10.154.219.117,CELL_002,normal,0,59.05,2,0.136,0.848,362137
SEC_001690,209,10.47.245.74,CELL_003,normal,0,52.56,0,0.011,0.68,469160
SEC_001691,287,10.18.85.185,CELL_006,normal,0,55.56,0,0.186,0.862,549633
SEC_001692,159,10.62.59.225,CELL_000,normal,0,50.68,0,0.199,0.853,114665
SEC_001693,361,10.166.114.38,CELL_002,normal,0,166.69,0,0.139,0.648,147620
SEC_001694,303,10.232.200.17,CELL_003,rogue_gnb,1,89.91,4,0.845,0.001,469394
SEC_001695,491,10.39.251.179,CELL_006,normal,0,13.01,0,0.161,0.653,972720
SEC_001696,391,10.207.180.129,CELL_006,normal,0,97.59,0,0.016,0.525,66089
SEC_001697,470,10.225.137.35,CELL_001,pilot_contamination,1,1179.09,2,0.882,0.021,875159
SEC_001698,215,10.212.249.54,CELL_000,normal,0,99.37,0,0.055,0.67,921298
SEC_001699,175,10.39.224.19,CELL_001,ddos,1,152.33,3,0.957,0.427,706158
SEC_001700,119,10.218.33.183,CELL_002,normal,0,111.25,0,0.018,0.667,28202
SEC_001701,357,10.199.12.33,CELL_003,normal,0,37.6,0,0.105,0.77,903755
SEC_001702,0,10.150.13.172,CELL_004,ddos,1,3965.47,6,0.957,0.246,865776
SEC_001703,477,10.231.10.64,CELL_001,normal,0,10.94,0,0.29,0.624,266987
SEC_001704,83,10.130.2.190,CELL_003,pilot_contamination,1,140.97,4,0.762,0.059,782108
SEC_001705,376,10.26.66.151,CELL_001,normal,0,71.63,0,0.249,0.517,683341
SEC_001706,391,10.79.100.213,CELL_001,normal,0,19.52,0,0.297,0.651,494854
SEC_001707,412,10.115.5.197,CELL_002,normal,0,11.92,0,0.283,0.966,221925
SEC_001708,497,10.89.237.81,CELL_002,normal,0,4.27,0,0.062,0.795,373576
SEC_001709,296,10.157.202.109,CELL_003,normal,0,17.22,0,0.193,0.663,973848
SEC_001710,457,10.235.93.73,CELL_006,rogue_gnb,1,490.36,4,0.974,0.378,521832
SEC_001711,269,10.148.66.15,CELL_004,normal,0,107.3,0,0.21,0.648,943353
SEC_001712,367,10.152.135.107,CELL_003,normal,0,53.57,0,0.245,0.65,158037
SEC_001713,321,10.177.132.8,CELL_003,normal,0,4.94,1,0.101,0.574,168352
SEC_001714,72,10.104.203.65,CELL_003,normal,0,32.58,0,0.117,0.744,85244
SEC_001715,378,10.115.39.52,CELL_006,normal,0,122.46,0,0.123,0.733,360544
SEC_001716,272,10.187.76.120,CELL_000,normal,0,38.84,0,0.099,0.81,517380
SEC_001717,230,10.214.154.151,CELL_005,normal,0,47.32,0,0.105,0.656,958333
SEC_001718,391,10.210.192.12,CELL_006,normal,0,18.7,0,0.261,0.649,958970
SEC_001719,382,10.214.24.218,CELL_006,normal,0,45.64,0,0.251,0.581,20745
SEC_001720,185,10.110.219.58,CELL_001,normal,0,681.69,0,0.032,0.757,893806
SEC_001721,386,10.123.155.14,CELL_003,normal,0,55.88,0,0.215,0.784,154567
SEC_001722,305,10.175.102.106,CELL_003,normal,0,18.14,0,0.077,0.586,771814
SEC_001723,139,10.11.83.232,CELL_003,normal,0,21.93,0,0.218,0.566,8056
SEC_001724,92,10.72.108.117,CELL_002,normal,0,158.5,0,0.143,0.882,429617
SEC_001725,497,10.86.217.226,CELL_004,normal,0,36.87,0,0.173,0.659,686211
SEC_001726,362,10.229.227.53,CELL_003,jamming,1,637.02,1,1.0,0.131,441242
SEC_001727,321,10.96.217.83,CELL_000,normal,0,12.4,0,0.185,0.817,112216
SEC_001728,431,10.40.14.58,CELL_000,normal,0,195.82,0,0.218,0.559,330941
SEC_001729,300,10.128.115.1,CELL_002,normal,0,36.12,0,0.199,0.808,1190
SEC_001730,464,10.245.178.242,CELL_005,spoofing,1,3038.2,4,0.943,0.204,425623
SEC_001731,161,10.213.116.101,CELL_004,normal,0,197.72,0,0.115,0.748,938843
SEC_001732,298,10.227.25.31,CELL_000,normal,0,35.96,0,0.2,0.91,888053
SEC_001733,209,10.173.100.62,CELL_000,normal,0,129.03,0,0.131,0.921,551059
SEC_001734,172,10.75.245.82,CELL_001,normal,0,20.82,0,0.125,0.886,801130
SEC_001735,177,10.173.41.193,CELL_004,jamming,1,2447.19,3,0.817,0.17,156498
SEC_001736,7,10.44.185.92,CELL_000,normal,0,262.34,0,0.206,0.849,444076
SEC_001737,300,10.65.223.235,CELL_002,normal,0,22.01,0,0.243,0.824,767660
SEC_001738,487,10.167.74.26,CELL_003,normal,0,260.78,0,0.148,0.941,570417
SEC_001739,287,10.52.16.208,CELL_003,normal,0,19.77,0,0.119,0.516,15243
SEC_001740,472,10.166.89.204,CELL_003,pilot_contamination,1,1732.29,2,0.865,0.259,548880
SEC_001741,34,10.176.197.230,CELL_001,normal,0,51.92,0,0.101,0.724,423508
SEC_001742,459,10.90.121.51,CELL_003,spoofing,1,1641.72,2,0.975,0.245,354134
SEC_001743,2,10.88.127.37,CELL_005,normal,0,401.41,0,0.197,0.867,420882
SEC_001744,466,10.252.195.185,CELL_001,rogue_gnb,1,727.79,4,0.771,0.165,991708
SEC_001745,76,10.106.8.19,CELL_005,normal,0,7.74,0,0.03,0.615,71313
SEC_001746,478,10.154.50.198,CELL_003,jamming,1,2257.28,3,0.852,0.427,393556
SEC_001747,323,10.139.102.18,CELL_002,normal,0,138.39,0,0.102,0.645,720917
SEC_001748,252,10.33.84.6,CELL_001,normal,0,76.71,0,0.09,0.939,449191
SEC_001749,285,10.245.221.61,CELL_000,normal,0,116.89,0,0.002,0.773,662471
SEC_001750,1,10.151.5.115,CELL_002,ddos,1,284.61,0,0.879,0.406,450872
SEC_001751,78,10.31.224.140,CELL_001,normal,0,78.1,0,0.023,0.612,534122
SEC_001752,289,10.216.216.11,CELL_001,ddos,1,772.55,4,0.866,0.348,242255
SEC_001753,56,10.163.48.241,CELL_005,normal,0,57.01,0,0.02,0.63,816646
SEC_001754,392,10.74.159.28,CELL_005,normal,0,42.78,0,0.262,0.991,889103
SEC_001755,242,10.162.128.15,CELL_005,rogue_gnb,1,232.17,3,0.798,0.166,715497
SEC_001756,183,10.103.226.69,CELL_001,normal,0,242.33,0,0.17,0.528,807960
SEC_001757,305,10.76.159.243,CELL_003,normal,0,482.54,1,0.063,0.807,708474
SEC_001758,211,10.158.189.152,CELL_005,normal,0,74.2,0,0.217,0.591,765627
SEC_001759,413,10.31.229.227,CELL_004,normal,0,52.68,0,0.263,0.951,422674
SEC_001760,463,10.149.210.208,CELL_003,jamming,1,1426.61,8,0.713,0.157,166705
SEC_001761,224,10.154.130.211,CELL_004,ddos,1,164.4,3,0.834,0.248,826185
SEC_001762,445,10.190.35.30,CELL_005,normal,0,311.37,0,0.188,0.832,523311
SEC_001763,445,10.19.211.220,CELL_006,normal,0,128.42,0,0.261,0.953,711358
SEC_001764,291,10.129.217.145,CELL_002,normal,0,372.15,0,0.196,0.698,748208
SEC_001765,133,10.88.247.127,CELL_003,normal,0,14.3,0,0.142,0.565,13771
SEC_001766,163,10.29.185.1,CELL_005,spoofing,1,922.89,8,0.952,0.108,124272
SEC_001767,198,10.49.85.20,CELL_005,normal,0,148.86,0,0.121,0.613,46252
SEC_001768,413,10.141.252.152,CELL_005,normal,0,154.69,0,0.041,0.893,631734
SEC_001769,335,10.106.132.68,CELL_005,normal,0,9.85,0,0.191,0.588,944640
SEC_001770,307,10.77.45.145,CELL_000,normal,0,105.4,0,0.081,0.587,414871
SEC_001771,228,10.66.219.195,CELL_002,normal,0,64.31,0,0.118,0.705,151034
SEC_001772,238,10.71.220.177,CELL_005,normal,0,119.56,0,0.046,0.608,275523
SEC_001773,491,10.106.178.2,CELL_001,normal,0,81.66,0,0.213,0.994,40266
SEC_001774,254,10.247.145.231,CELL_000,normal,0,138.41,0,0.079,0.632,387100
SEC_001775,95,10.149.130.34,CELL_004,normal,0,9.0,0,0.107,0.939,936117
SEC_001776,460,10.23.104.232,CELL_005,ddos,1,366.48,3,0.9,0.348,926834
SEC_001777,338,10.206.218.201,CELL_004,normal,0,91.46,0,0.227,0.613,383300
SEC_001778,26,10.109.40.183,CELL_003,normal,0,227.7,0,0.298,0.827,121429
SEC_001779,162,10.39.63.226,CELL_006,ddos,1,856.44,3,0.938,0.152,939510
SEC_001780,299,10.254.137.94,CELL_004,normal,0,113.03,0,0.005,0.684,714597
SEC_001781,194,10.120.113.230,CELL_003,normal,0,125.58,0,0.115,0.765,723015
SEC_001782,452,10.67.225.231,CELL_000,normal,0,1.66,1,0.022,0.552,508283
SEC_001783,221,10.134.175.105,CELL_000,normal,0,255.17,0,0.245,0.908,53137
SEC_001784,462,10.175.44.32,CELL_005,normal,0,74.68,0,0.015,0.522,629732
SEC_001785,109,10.127.249.201,CELL_002,normal,0,83.65,0,0.257,0.588,125315
SEC_001786,111,10.160.93.151,CELL_003,normal,0,21.16,0,0.024,0.765,683599
